Text,is_humor
"—¡Idiota!
—¡Histérica!
—Que tarado.
—Tarada tú.
—Te odio.
—Yo también.
— ¡JODETE!
—No me hables.
—¡OK!
—¡OK!
—Te amo.
—Yo más. :$",0
Con esto del dólar me dan unas ganas de coger bárbaras,0
—¡POLICÍA! —¡¿Qué pasó?! —¡Está armado! —¡¿QUIÉN?! —Mi rompecabezas ¡JAJAJAJÁ! —Arrestado por pendejo ¡Jálele!,1
No hay peor cosa que te mientan en la cara y vos ya sepas la verdad,0
Me gusta que me gustes cómo me estas gustando por qué a mí casi no me gusta nada.,0
Lo de Filo fue una erección y se fue a descargar el tanque.,0
"Tan optimista que su sangre era ""0 negativo"" #chistes",1
"—Hijo, ¿Qué traes en tu mochila? —200g de cocaína, 6 bolsas de marihuana, una pistola, 4 cuchillos y 20 granadas... —¡¡¡¿Y el suéter?!!!",1
¿Por qué la viagra es de color azul? Porque es para que crezca el pitufo. by @segun_lio,1
No crean en todo lo que muestra Tw.,0
Que chucha cuando una propone y quien sea dispone otra cosa,0
Ser virgen no te hace santa &amp; tener sexo no te hace puta. #Sepanlo,0
"#chiste Hola arroZ. -¿como me llamaste? - Hay disculpa, yo y mi mala costumbre de decir las cosas al revés #chistes RT",1
"Hola buenos días pueblo de Twitter ya yepeté, y sí, desgraciadamente para mi público lector sigo con vida. Otra oportunidad para valer verga",0
Se me enfría el café. Siempre. No hay remate.,0
"Elisa para todo hace bastante ruido!! 😒Caminar,comer,maquillarse,etc etcc",0
"No estaba en mis planes enamorarme de ti, pero no pasó ni un segundo, entraste a mi mundo y en tus ojos me perdí!🤦🏻‍♀️💗",0
Joana despacha te,0
"cada uno es libre de hacer con su cuerpo lo que quieraaa
#AbortoLegalYa",0
"—Mamá ¿Ya viste la camionetota de mi novio?
—Pero es el camión de la basura.
—¿POR QUÉ SIEMPRE LE BUSCAS DEFECTOS A MIS NOVIOS? #xD #JAJAJA",1
no puedo estar mas enamorada d como ea marley con mirko❤️,0
"Hoy suspendí la misa y la reunión de Avon

Perdón",0
"Aprende a darle tiempo al tiempo, a esperar el momento, todo llega cuando tiene que llegar.",0
Los del Atleti esperan que Torres no haga un buen partido y yo me pregunto que partido habrán visto para decir eso.,0
"Oye, te quiero ver otra vez. 
¿Qué excusa inventamos?",0
El finde que viene es el último y dejo la Joda para siempre!!👩🏻‍⚖️,0
"—No deberías juzgarme por tener tatuajes, gano a la semana lo que tu ganas en un mes.
—Pues claro, seguro vendes droga.",1
Entrego mi cuerpo para juntar plata y poder ir al recital de Guasones,0
Tengo más series pendientes que metas en la vida.,1
"Es muy saludable hacer el amor con preservativos, pero es mas rico hacerlo con una mujer. #FrasesLocas #fb",1
Quizás los hombres prefieran a una puta porque mantener a una princesa hoy en día sale muy caro.,0
"-No se si la naranja se llama naranja por el color naranja, o si el color naranja se llama naranja por la naranja. :lll",0
"Hoy es el cumple de un gran amigo , Felicidades @Malbecon ,hoy se brinda x vos !Descorchà fuerte , Salú🍷🍾",0
"-¡Mamá en el colegio me dicen espiritista!... Mamá si estas aquí ahora mismo, manifiestate, por favor.",1
Mi hígado preparándose para el baby shower del niño Jesús,1
"—¡Mamá! ¡Mamá!  — ¡A ver! ¿Ahora cómo mierda te dicen en la escuela? -.- — No, sólo te quería decir que ya llegue  #JAJAJA #xD",1
"La confianza es como los preservativos, si se rompió, ya se fue todo a la verga.",1
Que dia mas aburrido guau,0
#CuandoEresDeVaro nunca te faltará el toody!!,0
"—Hola Blanca.
—Soy Rosa.
—Ah perdóname, es que soy daltónico.",1
¿Como que el burrito sabanero no vende sábanas?,1
A esta hora me pongo a reflexionar y me pregunto... ¿Toñita usará carbón o grafito para hacerse el contour?,0
puta,0
Soy una tremenda pajera.. 😠,0
Hay que saber elegir con quién complicarse la vida.,0
Si me conociste en pedo te quiero pedir mil disculpas,0
Ya me van a empezar a insultar😥,0
"—Te invito a tomar...
—No tomo, gracias.
—No terminé... Te invito a tomar mi mano y ser felices para toda la vida.
—No tomo, gracias.",1
"ARIES: No le hagas caso a los demás, la envidia les corroe, tu vida les agobia, ¿Porqué será? Tú no tienes la culpa, tu destino lo eliges tú",0
Te verías mejor conmigo en tu foto de perfil. 😉,0
A ustedes les pasa que quedan de salir con alguien y cuando llega ese minuto como que en verdad no quieres ir?,0
"A los muertos se les lleva flores, pero yo no kiero ni flores ni ke por mi lloren..",0
buenas noches amo mucho a imagine dragons,0
La droga te buelbe vruto.,1
-¿Qué programa están viendo tus hijos? -Ben 10 - ¡No jodas! ¿Tantos? :O,1
"—Mi hijo está en la facultad de medicina.
—¿En qué año?
—No, está en un frasco con formol.",1
Hace frio y yo de musculosa y pantalon corto,0
"- Papi, me ayudas con los deberes? -Si -Que es patentar? -Sabes esas minifaldas que se pone siempre tu madre?  Pues son patentar a tu padre",1
"Ir al cine $500
Ir a la cancha $700
Ir a comer $500
Netflix $400
Salir $500
Menos mal que dormir todavía es gratis",1
"El hombre sólo necesita a 3 personas en su vida:
1. Una mujer a quien amar.
2. Un peluquero que lo arregle.
3. Un taquero que lo alimente.",1
"- Amor, ¿cuánto me amas? 
- Cuenta las estrellas de esta noche y lo sabrás. 
- Amor... 
- ¿Si? 
- Pero, está nublado
- Exacto.",1
30 seguidores *o*,0
A veces somos buenos con las personas  equivocadas.,0
"—Ola 
—Ahógate en ella.",1
... pero Él no nos criticará por preguntar.,0
"📌""Por que a veces se desprende más energía discutiendo con alguien que amas, que haciendo el amor con alguien a quien aprecias.""",0
Se tardan 3 horas en responder y cuando los ves en persona revisan el celular cada 3 segundos 😒,0
Esa decepción cuando vas a resumir algo y te das cuenta de que todo es importante :(,0
"Papá, soy gay
-Lo sé hijo, pero trata de sacar al
hombre que llevas adentro
- ¡Axel, mi amor, sal que ya nos
descubrieron! #XD #JAJAJA #RT",1
"Van apareciendo todos los que revenden la entrada del llola, ysi",0
"Venga, cariño, pídeme perdón, que no tengo ganas de estar enfadado",0
"Cambiarse de fila en el supermercado, es como irse a vivir solo. Al principio parece buena idea pero al ratito te das cuenta que la cagaste.",1
M.A.E.S.T.R.A = Mujer Amargada Especializada Sobre Temas Realmente Aburridos #XD,1
¿140 caracteres? Yo sólo necesito 10: Me encantas.,0
Ya me revolví 🤦🏻‍♀️,0
"Uy, no se te vaya a quebrar un dedo por contestarme rápido.",0
"""Lo bueno de Internet es que uno escribe algo entre comillas, cita una fuente y lo hace creíble"" - Aristóteles",1
"No la pongas triste, mejor ponela en 4",0
"Martínez: “Hoy en día el mercado del #cloud, no es un salto al vacío”. #AzureStack #CloudHíbrido #IDGtv",0
"Si el tiempo pone las cosas en su lugar, espero que te ponga encima de mí o abajo, no importa. 😏",1
"Que te hagan bullying en la escuela 

TÍPICO DE GORDOS",0
La diferencia entre Messi y Cristiano es que uno se va de su selección porque quiere y al otro lo tienen que sacar en camilla.,1
"Ya ni me gasto en dar explicaciones, si total piensan y cuentan lo que les pinte 🤷🏻‍♀️👋🏻",0
"Lo peor que pueden hacer ahora es colgarme, ando re activo jajajaja",0
"Ya está Ancelotti maltratando a Casemiro echándolo y fichando a Lucas Silva.

Ah no. 
Ah no.

Que Ancelotti no es portugués. Olvidadlo.",0
"—¿Qué te pasa?
—Nada 
—¿Segura?
—Sí. 
—Ok 
—...
—Bueno me voy.
—Haz lo que quieras IMBÉCIL, IGNORAME COMO SIEMPRE.
—¿Qué te pasa?
—Nada.",1
Sos vos,0
"Sigan a @711Tatiana chistes, frases... Ademas da #FollowBack!",0
Si robo el Wi-Fi de una Iglesia ¿Ya estoy recibiendo la señal de Dios?,1
Niñitaas de 9 años que publican: “Me cuesta olvidarte” ¿Qué les pasó? ¿Se les murió su tamagochi?,1
"habia un broder que tenia un auto lote y también vendía elotes, así que lo llamo Autoelotes guau",1
Legal tomar ban de 14 dias,0
"—Profesor, ¿cómo se dice arriba arriba en inglés?
—Up up.
—¡Oppa Gangman Style! Jajajajajá.
—Jajajajaja salga del salón.
—Ok.",1
Lloré hasta con el milico,0
"Borracho tropieza con militar: —Disculpe mi sargento —¿Cómo que sargento? ¿No ve las estrellas? —Bueno, disculpa mi cielo.",1
Yo sé que  #ElReyDelValle es lo que me va a divertir por semanas,0
ESCÚCHAME BIEN ESTUPIDA TE AMO,0
hola bebeee,0
"#EnFacebookSiempreEstá el que te habla, te habla y te habla, por mas que no le contestes. Le clavas el visto, todo, y te sigue hablando.",0
Trágate un imán y ve a una tienda de cuchillos.,1
...Y cuando me acuesto a dormir...empieza a sonar las alarmas de 2 autos frente a mi casa...*chuleria de titi*:-@,0
Si tienes que luchar por su atención. Ahí no es.,0
Tengo más despertadores que contactos en mi celular.,1
#Chiste le dice jaimito al diablo -Señor es usted casado? - Nooooo- Hay si como no y esos cuernos son de juguete  #chistes RT,1
"Un tipo va a ver al psicólogo y dice: Parece que no puedo hacer ningún amigo. Me puedes ayudar, maldito gordo!? #fb",1
La vida me enseñó que siempre tengo que llevar el cargador del celular a donde sea que vaya.,0
A lo tonto a sido un pedazo de día el de hoy,0
Tenía un perro tan obediente que un día le dije ATAQUE! Y cayó muerto de un paro cardíaco... #fb,1
¿Cual es la diferencia de un toro vivo y un toro muerto? Que el toro vivo enviste y el toro muerto en bistek,1
"Muchacha busca empleo pero no sabe hacer nada. El jefe dice: -Ud es un caso peculiar -Ah, pa eso si soy buena! #ChistePicante",1
Ni en entrenamiento pude dejar de pensar eso😥,0
"Tu edad no define tu madurez, Tus notas no definen tu inteligencia, Los rumores no definen quien eres.",0
Típico : No hacer nada en todo el día. Sentirse culpable. Seguir sin hacer nada.,1
Me he puesto a escribir porque me da pereza quitar la ropa de encima de la cama xdd,0
"que ganas de magdalena, me da igual que seamos 4 las ninis que nos emborrachemos día y noche, voy a sudar de todo",0
"- Tu problema es que te creés superior a los demás.  
- ¿Cómo que creo...?",1
¿Donde está el amor? ¿Donde está tu corazón?,0
"Una novia es para apoyarla en todo... En la mesa, en la puerta, en la pared, en la cama, EN TODO!!!",1
"Para mi Aitana hace mal, en exponer tanto a Versace
*Opinión Personal.
Luego viene lo que viene",0
"Mis padres deberían estar orgullosos de que soy adicto a Twitter, y no a las drogas.",1
"¿Borracho yo? Jajajajajá pues mira como estás tú, todo borrroso.",1
"La Pantera Negra. 

VPC.",0
"Una vez llamé al 911 por error y me dió verguenza decirlo, así que incendié mi casa.",1
"Terrible lo que hizo el sismo en México, la verdad no sé qué decir... con tuits no puedo ayudar mucho, pero Uds. que están allá sí. Fuerza.",0
ESTRELLITA DÓNDE ESTÁS,0
"Si te chatea estupideces, no te quiere dejar ir... Pero que sinismo bro!",0
"Chabon, vivo con sueño siempre. Me levanto tarde,  almuerzo y me da más sueño todavía.",0
"Mi marido duerme como un baby...WAIT!...los babys se babean,verdad?",0
"¿Por qué dejaron su relación un matemático y una física?
- Porque no había QUÍMICA entre ellos.",1
"—Mesero, la cuenta, por favor. —50. —¿Sin cuenta? Uy, qué detallazo, me voy!!",1
sabes que olvidaste por completo a una persona cuando no recordas su numero que te sabias de memoria guau,0
"Van cuatro mujeres en un coche, ¿quién conduce?
La Grua.",1
Mi vieja se chingó un litro de helado de chocochips sola. No sé si está deprimida o nomas es una marrana egoísta. Pero MÍ MARRANA EGOÍSTA. ?,0
"El partido de #Olimpo vs #River va a ser en HD (Hacia el Descenso)
#chistes",1
Marisco mira al suelo se te acaba de caer la hombría,0
"Mi carnala @MaikaP se rifo recordandome, de la preventa de @rogerwaters . Hoy soy feliz, los  prox 3 meses sere pobre #fact",0
El amor mío💕93 años!,0
"De tanto que tropiezo, ya caigo con estilo",0
"Ustedes le llaman cerrar ciclos, yo lo llamo mandarlos a la chingada y recuperar mi estabilidad emocional.",0
"No es por presionarlos, pero cada día falta menos para San Valentín.",0
Mis respetos para quienes no me conocen y aún así les puedo robar una sonrisa al leerme.,0
"El te negro ayuda a bajar de peso, 
el te de limón cura la gripe y 
el ""te vas a la mierda"", alivia el estrés.",1
"Me acaban de regalar un sombrero, ahora voy a tener que comprar un rancho y 100 caballos, ni modo de tenerlo ahí guardado a lo pendejo.",1
Hacer llorar de tristeza a alguien que te quiere debe ser una de las cosas más imperdonables del mundo,0
"Mi última conexión de WhatsApp es para ver tu última conexión. 

Así de simple.
Así de sencillo.
Así de romántico.
Así de pendejo.",0
“Todo se sabe” no es lo mismo sin Milagros Leiva,0
"Acabo de ver a mi vecina de enfrente muy atareada en su escritorio haciendo algún trabajo con cuentas. Ánimo con eso, nena.",0
Más nervioso que Cristiano Ronaldo en un campo de fútbol con el punto de penalti sin pintar.,1
No sé que ha podido fallar para que dimita Blatter de la FIFA si se disimuló bien lo de reabrir votaciones del BdO después de una repesca.,0
"-¿que vamos a hacer esta noche, Cerebro? 
-Nada. 
-Pero no ib... 
-Somos ratas, Pinky, no seas pelotudo. 
-Per... 
-Callate.",1
"“Día 23 de 365, bitácora del capitán”

—La dieta no funciona, voy por taquitos.",1
Estoy tan molesta porque Demetria anunció fecha en México justo en el día que tengo planes desde hace casi un año :(,0
"- Hijo, pon atención: Para llevarte bien con una mujer solo debes aprender 4 letras del alfabeto: ʺO, B, D, Cʺ",1
¿Si te saca conversación hasta de lo mas mínimo solo por no dejar de hablar contigo? #CualquieraSeEnamora,0
Jajaja andaaa,0
"— Señora, le traemos a su esposo, estaba en un bar borrachísimo, no da ni para caminar.
— SUPUTAMADRE, ¿Y su silla de ruedas?",1
#SeMeAceleraElCorazónCuando veo pasar alas damitas maduritas 40 y tantos 😍😍👌🏻👌🏻,0
"—Hola ¿Como te llamas?. —Socorro. —Uy, pinche mamona, sólo te pregunté tu nombre ni que te fuera a violar.",1
"No borré el vídeo según mis recuerdos, Jeri.",0
"Me viene a buscar para q salgamos a correr ,relations goals? O estamos muy gordos?",1
"—¿Quieres ser mi sol?
—Awww... sí. 😍
—Bueno, aléjate 11 mil kilómetros de mi y prendete fuego.",1
"Juan B Justo = Jhony Be Good
#frases",0
"Lo bueno es que es Domingo por la noche, y eso justifica que esté deprimido y sin ganas de nada... desde hace 3 meses.",1
"—Amor, ¿Estoy gorda? —No, tienes el cuerpo común. —¿Común? —Sí, común balón pinche gorda, ¡MÉTETE AL GIMNASIO!",1
"Te enojas conmigo si te despierto, te enojas conmigo si no lo hago. ATTE: Despertador confundido.",1
Quisiera pensar que todo esto es mentira 😟,0
"Nunca voy a ganar para jugar a la rocola, indignada jajaja #YoEscuchoDaleQueVale",0
"Si no me vas a enseñar a hacer cloroformo casero, no me interesa tu tutorial de YouTube.",0
"Cuando se quiere de verdad sobran caminos para estar juntos. 
Anota 😉",0
Ud tiene 56 días de vacaciones acumuladas... 🙌,0
"Ando escuchando tecnomusica de la viejita,,, de esa que alegra los corazones.",0
"""Hasta que el inconsciente se vuelva consciente, el subconsciente dirigirá tu vida y tú le llamarás destino."" Carl Gustav Jung",0
"Ahora me porto como el peor 
Pero en lo mio yo soy el mejor",0
"Dios nos dio a los hombres 2 cabezas, pero no suficiente sangre para pensar con las 2 al mismo tiempo",1
señor callese ya,0
"-¿Cada cuánto vas a hacer ejercicio Mariana?
- No puuuueees cada que tengo una decepción en la vida... 
Jaja??‍♀️",0
"Hay dos tipos de grupos de WhatsApp:

1. Los que nunca escriben.
2. Los que te vas 5 minutos y tienes 3,527 mensajes sin leer.",0
Ustedes no se enojan con ustedes mismos por sentir cosas que no quieren sentir???????????? Pq yo sí,0
Aquí todo el que saquea y dilapida derechos desde las instituciones luego tiene un carguito a razón de millones de euros al año. Curioso...,0
"Frases más dificiles de decir:

—Me gustas mucho.
—Perdón, me equivoqué.
—¿Puedo hacer el trabajo con ustedes? Es que no tengo equipo.",0
